transaction_id,amount_local,authorized,comments,date_posting,date_transaction,goods_services,internal_ref_number,is_active,late_deposit,teller,trx_no,rpt_code,transaction_description,transaction_location,transaction_number,transmode_comment,value_date,cust_id,acid,status_id,report_id
16532,10.37,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378448,C,11/16/2023,RC4351,DB76105,1,1
16533,94.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378449,D,11/16/2023,RC37635,DB51097,1,1
16534,94.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378449,C,11/16/2023,RC4351,DB76105,1,1
16535,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378450,D,11/16/2023,RC20130,DB27840,1,1
16536,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378450,C,11/16/2023,RC4351,DB76105,1,1
16537,26.51,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378451,D,11/16/2023,RC45133,DB60766,1,1
16538,26.51,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378451,C,11/16/2023,RC4351,DB76105,1,1
16539,119.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378452,D,11/16/2023,RC20149,DB27861,1,1
16540,119.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378452,C,11/16/2023,RC4351,DB76105,1,1
16541,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378453,D,11/16/2023,RC20151,DB27863,1,1
16542,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378453,C,11/16/2023,RC4351,DB76105,1,1
16543,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378454,D,11/16/2023,RC20153,DB27865,1,1
16544,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378454,C,11/16/2023,RC4351,DB76105,1,1
16545,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378455,D,11/16/2023,RC20158,DB27874,1,1
16546,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378455,C,11/16/2023,RC4351,DB76105,1,1
16547,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378948,C,11/16/2023,RC4351,DB76105,1,1
16548,42.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378456,D,11/16/2023,RC20161,DB27877,1,1
16549,42.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378456,C,11/16/2023,RC4351,DB76105,1,1
16550,53.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378457,D,11/16/2023,RC37648,DB51104,1,1
16551,53.27,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378457,C,11/16/2023,RC4351,DB76105,1,1
16552,23.91,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378458,D,11/16/2023,RC20164,DB27880,1,1
16553,23.91,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378458,C,11/16/2023,RC4351,DB76105,1,1
16554,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378459,D,11/16/2023,RC5709,DB8847,1,1
16555,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378459,C,11/16/2023,RC4351,DB76105,1,1
16556,120.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378460,D,11/16/2023,RC40653,DB54892,1,1
16557,120.19,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378460,C,11/16/2023,RC4351,DB76105,1,1
16558,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378461,D,11/16/2023,RC48389,DB64972,1,1
16559,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378461,C,11/16/2023,RC4351,DB76105,1,1
16560,14.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378462,D,11/16/2023,RC5227,DB8061,1,1
16561,14.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378462,C,11/16/2023,RC4351,DB76105,1,1
16562,55.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378463,D,11/16/2023,RC4957,DB8005,1,1
16563,55.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378463,C,11/16/2023,RC4351,DB76105,1,1
16564,207.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378464,D,11/16/2023,RC20165,DB27881,1,1
16565,207.3,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378464,C,11/16/2023,RC4351,DB76105,1,1
16566,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378465,D,11/16/2023,RC20173,DB27893,1,1
16567,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378465,C,11/16/2023,RC4351,DB76105,1,1
16568,69.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378466,D,11/16/2023,RC20178,DB27903,1,1
16569,69.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378466,C,11/16/2023,RC4351,DB76105,1,1
16570,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378467,D,11/16/2023,RC34422,DB46337,1,1
16571,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378467,C,11/16/2023,RC4351,DB76105,1,1
16572,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378468,D,11/16/2023,RC4469,DB6825,1,1
16573,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378468,C,11/16/2023,RC4351,DB76105,1,1
16574,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378469,D,11/16/2023,RC19397,DB26812,1,1
16575,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378469,C,11/16/2023,RC4351,DB76105,1,1
16576,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378470,D,11/16/2023,RC35972,DB48607,1,1
16577,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378470,C,11/16/2023,RC4351,DB76105,1,1
16578,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378471,D,11/16/2023,RC20180,DB27905,1,1
16579,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378471,C,11/16/2023,RC4351,DB76105,1,1
16580,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378472,D,11/16/2023,RC19793,DB27356,1,1
16581,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378472,C,11/16/2023,RC4351,DB76105,1,1
16582,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378473,D,11/16/2023,RC37655,DB51111,1,1
16583,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378473,C,11/16/2023,RC4351,DB76105,1,1
16584,25.53,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378474,D,11/16/2023,RC19791,DB27354,1,1
16585,25.53,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378474,C,11/16/2023,RC4351,DB76105,1,1
16586,101.08,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378475,D,11/16/2023,RC53972,DB73073,1,1
16587,101.08,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378475,C,11/16/2023,RC4351,DB76105,1,1
16588,13.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378476,D,11/16/2023,RC37661,DB51119,1,1
16589,13.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378476,C,11/16/2023,RC4351,DB76105,1,1
16590,28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378477,D,11/16/2023,RC37673,DB51122,1,1
16591,28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378477,C,11/16/2023,RC4351,DB76105,1,1
16592,98.9,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378478,D,11/16/2023,RC19805,DB27369,1,1
16593,98.9,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378478,C,11/16/2023,RC4351,DB76105,1,1
16594,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378479,D,11/16/2023,RC12363,DB17391,1,1
16595,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378479,C,11/16/2023,RC4351,DB76105,1,1
16596,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378480,D,11/16/2023,RC19806,DB27371,1,1
16597,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378480,C,11/16/2023,RC4351,DB76105,1,1
16598,67.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378481,D,11/16/2023,RC19756,DB27306,1,1
16599,67.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378481,C,11/16/2023,RC4351,DB76105,1,1
16600,56.7,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378482,D,11/16/2023,RC37493,DB50899,1,1
16601,56.7,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378482,C,11/16/2023,RC4351,DB76105,1,1
16602,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378483,D,11/16/2023,RC19811,DB27377,1,1
16603,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378483,C,11/16/2023,RC4351,DB76105,1,1
16604,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378484,D,11/16/2023,RC34353,DB46245,1,1
16605,82.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378485,D,11/16/2023,RC37675,DB51124,1,1
16606,82.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378485,C,11/16/2023,RC4351,DB76105,1,1
16607,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378486,D,11/16/2023,RC26411,DB36281,1,1
16608,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378486,C,11/16/2023,RC4351,DB76105,1,1
16609,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378487,D,11/16/2023,RC19757,DB27307,1,1
16610,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378487,C,11/16/2023,RC4351,DB76105,1,1
16611,10.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378488,D,11/16/2023,RC37678,DB51126,1,1
16612,10.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378488,C,11/16/2023,RC4351,DB76105,1,1
16613,126.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378489,D,11/16/2023,RC16461,DB22934,1,1
16614,126.05,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378489,C,11/16/2023,RC4351,DB76105,1,1
16615,36.45,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378490,D,11/16/2023,RC19827,DB27400,1,1
16616,36.45,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378490,C,11/16/2023,RC4351,DB76105,1,1
16617,80.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378491,D,11/16/2023,RC19829,DB27402,1,1
16618,80.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378491,C,11/16/2023,RC4351,DB76105,1,1
16619,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378492,D,11/16/2023,RC49071,DB65943,1,1
16620,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378492,C,11/16/2023,RC4351,DB76105,1,1
16621,183.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378493,D,11/16/2023,RC19841,DB27426,1,1
16622,183.71,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378493,C,11/16/2023,RC4351,DB76105,1,1
16623,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378494,D,11/16/2023,RC40981,DB55361,1,1
16624,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378494,C,11/16/2023,RC4351,DB76105,1,1
16625,26.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378495,D,11/16/2023,RC37688,DB51136,1,1
16626,26.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378495,C,11/16/2023,RC4351,DB76105,1,1
16627,10.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378496,D,11/16/2023,RC42259,DB57289,1,1
16628,10.1,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378496,C,11/16/2023,RC4351,DB76105,1,1
16629,17.53,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378497,D,11/16/2023,RC8373,DB12152,1,1
16630,17.53,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378497,C,11/16/2023,RC4351,DB76105,1,1
16631,49.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378498,D,11/16/2023,RC37697,DB51143,1,1
16632,49.06,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378498,C,11/16/2023,RC4351,DB76105,1,1
16633,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378987,C,11/16/2023,RC4351,DB76105,1,1
16634,64.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378499,D,11/16/2023,RC6206,DB9525,1,1
16635,64.28,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378499,C,11/16/2023,RC4351,DB76105,1,1
16636,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378500,D,11/16/2023,RC51652,DB69835,1,1
16637,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378500,C,11/16/2023,RC4351,DB76105,1,1
16638,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378501,D,11/16/2023,RC33646,DB45382,1,1
16639,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378501,C,11/16/2023,RC4351,DB76105,1,1
16640,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378502,D,11/16/2023,RC37495,DB50901,1,1
16641,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378502,C,11/16/2023,RC4351,DB76105,1,1
16642,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378503,D,11/16/2023,RC37703,DB51146,1,1
16643,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378503,C,11/16/2023,RC4351,DB76105,1,1
16644,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378504,D,11/16/2023,RC21661,DB29890,1,1
16645,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378504,C,11/16/2023,RC4351,DB76105,1,1
16646,61.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378505,D,11/16/2023,RC37705,DB51156,1,1
16647,61.32,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378505,C,11/16/2023,RC4351,DB76105,1,1
16648,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378506,D,11/16/2023,RC37707,DB51159,1,1
16649,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378506,C,11/16/2023,RC4351,DB76105,1,1
16650,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378507,D,11/16/2023,RC47124,DB63489,1,1
16651,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378507,C,11/16/2023,RC4351,DB76105,1,1
16652,121.94,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378508,D,11/16/2023,RC37665,DB51165,1,1
16653,121.94,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378508,C,11/16/2023,RC4351,DB76105,1,1
16654,10.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378509,D,11/16/2023,RC37276,DB50524,1,1
16655,10.73,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378509,C,11/16/2023,RC4351,DB76105,1,1
16656,200.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378510,D,11/16/2023,RC37643,DB51175,1,1
16657,200.26,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378510,C,11/16/2023,RC4351,DB76105,1,1
16658,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378511,D,11/16/2023,RC24745,DB34160,1,1
16659,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378511,C,11/16/2023,RC4351,DB76105,1,1
16660,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378512,D,11/16/2023,RC37663,DB51179,1,1
16661,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378512,C,11/16/2023,RC4351,DB76105,1,1
16662,11.72,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378513,D,11/16/2023,RC19650,DB27141,1,1
16663,11.72,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378513,C,11/16/2023,RC4351,DB76105,1,1
16664,64.99,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378514,D,11/16/2023,RC37727,DB51193,1,1
16665,64.99,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378514,C,11/16/2023,RC4351,DB76105,1,1
16666,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378515,D,11/16/2023,RC37497,DB50903,1,1
16667,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378515,C,11/16/2023,RC4351,DB76105,1,1
16668,10.25,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378516,D,11/16/2023,RC37118,DB50377,1,1
16669,10.25,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378516,C,11/16/2023,RC4351,DB76105,1,1
16670,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378517,D,11/16/2023,RC37728,DB51210,1,1
16671,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378517,C,11/16/2023,RC4351,DB76105,1,1
16672,197.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378518,D,11/16/2023,RC37742,DB51239,1,1
16673,197.82,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378518,C,11/16/2023,RC4351,DB76105,1,1
16674,134.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378519,D,11/16/2023,RC29206,DB39901,1,1
16675,134.54,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378519,C,11/16/2023,RC4351,DB76105,1,1
16676,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378520,D,11/16/2023,RC37740,DB51237,1,1
16677,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378520,C,11/16/2023,RC4351,DB76105,1,1
16678,10.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378521,D,11/16/2023,RC21743,DB30013,1,1
16679,10.68,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378521,C,11/16/2023,RC4351,DB76105,1,1
16680,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378522,D,11/16/2023,RC37745,DB51242,1,1
16681,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378522,C,11/16/2023,RC4351,DB76105,1,1
16682,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378523,D,11/16/2023,RC37749,DB51247,1,1
16683,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378523,C,11/16/2023,RC4351,DB76105,1,1
16684,90.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378524,D,11/16/2023,RC10113,DB14335,1,1
16685,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S379071,C,11/16/2023,RC4351,DB76105,1,1
16686,90.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378524,C,11/16/2023,RC4351,DB76105,1,1
16687,10.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378525,D,11/16/2023,RC37757,DB51261,1,1
16688,10.35,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378525,C,11/16/2023,RC4351,DB76105,1,1
16689,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378526,D,11/16/2023,RC28787,DB39373,1,1
16690,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378526,C,11/16/2023,RC4351,DB76105,1,1
16691,248.58,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378527,D,11/16/2023,RC37755,DB51257,1,1
16692,248.58,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378527,C,11/16/2023,RC4351,DB76105,1,1
16693,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378528,D,11/16/2023,RC8534,DB12352,1,1
16694,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378528,C,11/16/2023,RC4351,DB76105,1,1
16695,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378529,D,11/16/2023,RC29441,DB40201,1,1
16696,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378529,C,11/16/2023,RC4351,DB76105,1,1
16697,36,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378530,D,11/16/2023,RC37761,DB51267,1,1
16698,36,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378530,C,11/16/2023,RC4351,DB76105,1,1
16699,250,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378531,D,11/16/2023,RC37776,DB51285,1,1
16700,42.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378532,D,11/16/2023,RC37500,DB50906,1,1
16701,42.23,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378532,C,11/16/2023,RC4351,DB76105,1,1
16702,42,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378533,D,11/16/2023,RC37783,DB51293,1,1
16703,42,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378533,C,11/16/2023,RC4351,DB76105,1,1
16704,10.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378534,D,11/16/2023,RC37469,DB50867,1,1
16705,10.21,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378534,C,11/16/2023,RC4351,DB76105,1,1
16706,54.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378535,D,11/16/2023,RC21486,DB29669,1,1
16707,54.03,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378535,C,11/16/2023,RC4351,DB76105,1,1
16708,96.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378536,D,11/16/2023,RC37790,DB51302,1,1
16709,96.44,,,11/21/2023,11/16/2023,,,t,f,,GNCB2,X0001,Savings Service Charge,1,  S378536,C,11/16/2023,RC4351,DB76105,1,1
